gene	ISV	WSV	pv	pv.BH	pv.Bonf
RTEL1	0.384959489221979	0.615040510778021	0.283820926185632	0.331369912996605	1
RTF1	0.414720246846113	0.585279753153887	0.128647975983027	0.170083079836516	1
RTKN	0.508745448248089	0.491254551751911	0.00202472056988113	0.00509967508910394	1
RTKN2	0.767129920888552	0.232870079111448	1.94108673963332e-16	6.07666082021027e-15	3.58072270860158e-12
RTN1	0.830208673945076	0.169791326054924	4.0626372818845e-23	3.46960508976497e-21	7.49434699389233e-19
RTN2	0.51196489736601	0.48803510263399	0.001674085743825	0.00433631828923573	1
RTN3	0.593569633171122	0.406430366828878	4.01783409369419e-06	2.03952302191398e-05	0.0741169855263767
RTN4	0.541630614364798	0.458369385635202	0.000246583986794602	0.000815770230344336	1
RTN4IP1	0.586463925363035	0.413536074636965	7.50581375957051e-06	3.58846213768112e-05	0.138459746422797
RTN4R	0.44653118904066	0.55346881095934	0.0422642178901328	0.0673154919201588	1
RTN4RL1	0.300156371010607	0.699843628989393	0.864333311538484	0.873471929327841	1
RTN4RL2	0.538660892346514	0.461339107653486	0.000302780995702097	0.000977494054553131	1
RTP1	0.412018884256888	0.587981115743112	0.1395816425283	0.182234950106297	1
RTP2	0.485644939341507	0.514355060658493	0.00718829470397932	0.0150121671464176	1
RTP3	0.383954084762702	0.616045915237298	0.290336360964847	0.338013429137358	1
RTP4	0.628154473991032	0.371845526008968	1.40957522918767e-07	9.68072756992738e-07	0.0026002434252825
RTTN	0.600143156910002	0.399856843089998	2.21233127206663e-06	1.18498475539527e-05	0.0408108749758132
RUFY1	0.630033600425962	0.369966399574038	1.15693093609307e-07	8.07182487825598e-07	0.00213419049781088
RUFY2	0.489748140942787	0.510251859057214	0.00581072908831835	0.0125237200014264	1
RUFY3	0.589354247413089	0.410645752586911	5.83551651384921e-06	2.86069022404933e-05	0.107647773130976
RUFY4	0.518248743570623	0.481751256429377	0.00114373347398579	0.00310911455859357	1
RUNDC1	0.300179885599168	0.699820114400832	0.864227656622348	0.873460858081988	1
RUNDC2A	0.560067950478485	0.439932049521515	6.42400058650642e-05	0.000246215538789287	1
RUNDC3A	0.508971947417922	0.491028052582078	0.00199803351246967	0.00504002792349625	1
RUNDC3B	0.732997427245022	0.267002572754978	1.09136399022725e-13	2.2722789534675e-12	2.01323915277221e-09
RUNX1	0.60902257355213	0.39097742644787	9.59758450544491e-07	5.54831217085372e-06	0.0177046641371942
RUNX1T1	0.411678751454679	0.588321248545321	0.14100278483499	0.183834784921271	1
RUNX2	0.802621346611818	0.197378653388182	6.92836427098655e-20	3.6412403335296e-18	1.27807535706889e-15
RUNX3	0.648849860654855	0.351150139345145	1.45569487212716e-08	1.20094826950491e-07	0.000268532033061297
RUSC1	0.343545978833182	0.656454021166818	0.590170450660143	0.620900781528895	1
RUSC2	0.52543317384557	0.47456682615443	0.000728075078085433	0.00209757941050164	1
RUVBL1	0.475552284281832	0.524447715718168	0.0118653320476628	0.0230812802154631	1
RUVBL2	0.402644587870791	0.597355412129209	0.182439930229254	0.228260268104927	1
RWDD1	0.436517908366548	0.563482091633452	0.0618751029812552	0.0921458000076867	1
RWDD2A	0.599768564745509	0.400231435254491	2.28996523855896e-06	1.22372505086029e-05	0.0422429887556972
RWDD2B	0.603776049296925	0.396223950703075	1.57848205593139e-06	8.70240839383335e-06	0.0291182584857664
RWDD3	0.445091327540713	0.554908672459287	0.0447246511524252	0.0705225725634266	1
RWDD4A	0.418506775656758	0.581493224343242	0.114364156120807	0.154092147247134	1
RXFP1	0.464251746368909	0.535748253631091	0.0200456704275625	0.03597805821923	1
RXFP2	0.410321648865787	0.589678351134213	0.146772707432254	0.189948867474882	1
RXFP3	0.479841911812251	0.520158088187749	0.00962566907216811	0.0192900290466361	1
RXFP4	0.354033806127684	0.645966193872316	0.509171119973299	0.546086026171363	1
RXRA	0.68914963222208	0.31085036777792	9.05229212649295e-11	1.11772177280733e-09	1.66987632857415e-06
RXRB	0.495611252755311	0.504388747244689	0.00424849664887377	0.00957963951258886	1
RXRG	0.34764075438025	0.65235924561975	0.558717393883148	0.591962538910024	1
RYBP	0.437106852339789	0.562893147660211	0.0605513517778131	0.0904739013644353	1
RYK	0.686321852601176	0.313678147398824	1.33400067488535e-10	1.59380249025972e-09	2.46083104496101e-06
RYR1	0.539094574029805	0.460905425970195	0.000293894377720962	0.000953812383148941	1
RYR2	0.48050971052368	0.51949028947632	0.00931253263384435	0.0187603242870511	1
RYR3	0.527052398432939	0.472947601567061	0.00065603533650194	0.00191213206706451	1
S100A1	0.372233471334018	0.627766528665982	0.371264018470972	0.416714776314817	1
S100A10	0.68941492804183	0.31058507195817	8.72663735576131e-11	1.08113014977655e-09	1.60980279301729e-06
S100A11	0.643872645304694	0.356127354695306	2.56254875863436e-08	2.03230167457128e-07	0.000472713369505281
S100A11P2	0.406743264659243	0.593256735340757	0.162755604289453	0.207473749728944	1
S100A12	0.730293850230859	0.269706149769141	1.72281476050656e-13	3.42834561888507e-12	3.17807638870646e-09
S100A13	0.591441872313282	0.408558127686719	4.85515212277366e-06	2.42062138402178e-05	0.0895629912088058
S100A14	0.423283225953109	0.576716774046892	0.0980326863406193	0.135271769071138	1
S100A16	0.399476920409807	0.600523079590193	0.198659842232508	0.245293046162187	1
S100A2	0.299678244200522	0.700321755799478	0.866470108913578	0.875535391056572	1
S100A3	0.469687355773497	0.530312644226504	0.0156516728668234	0.0292055846018907	1
S100A4	0.622430808078571	0.377569191921429	2.54641181768634e-07	1.66691479066217e-06	0.00469736588008599
S100A5	0.41212393239589	0.58787606760411	0.139144749256727	0.181759183510752	1
S100A6	0.495544115659252	0.504455884340748	0.00426401914563404	0.00961241124031664	1
S100A7	0.338479786687292	0.661520213312708	0.628437721680211	0.655219050010448	1
S100A7A	0.414597519666176	0.585402480333824	0.129131176416142	0.170624082182406	1
S100A7L2	0.362743588232623	0.637256411767377	0.442019103695729	0.483855115468497	1
S100A8	0.708290618099517	0.291709381900483	5.71286848910075e-12	8.71283553127921e-11	1.05385285018441e-07
S100A9	0.642061453037695	0.357938546962305	3.13825042283765e-08	2.45198244600111e-07	0.000578913055500862
S100B	0.932659530156747	0.0673404698432534	3.98769852937381e-44	2.62718124183424e-41	7.35610747713586e-40
S100G	0.530240145581475	0.469759854418525	0.000532986719200628	0.00160470148671356	1
S100P	0.8190158905379	0.1809841094621	9.7439575959574e-22	6.83447854648769e-20	1.79746785772626e-17
S100PBP	0.49408599114068	0.50591400885932	0.00461387638483616	0.0102814300156498	1
S100Z	0.714806906009484	0.285193093990516	2.10433262940729e-12	3.4628567363672e-11	3.88186240146764e-08
S1PR1	0.625130873256167	0.374869126743833	1.93016748887825e-07	1.2938153948887e-06	0.0035605799667337
S1PR2	0.470898138154278	0.529101861845722	0.0147944684655319	0.0278369604022508	1
S1PR4	0.464830673190729	0.535169326809271	0.0195325121596324	0.0351630966925674	1
S1PR5	0.722146803101456	0.277853196898544	6.5784869951155e-13	1.18048005446396e-11	1.21353349598896e-08
SAA1	0.424453641414512	0.575546358585488	0.0943093555165596	0.130963917586117	1
SAA2	0.438655780476001	0.561344219523999	0.0571765488709491	0.0863617290610332	1
SAA3P	0.446621235236169	0.553378764763831	0.0421140856913702	0.0671169363929767	1
SAA4	0.350771389283293	0.649228610716707	0.534486337606049	0.569495146411297	1
SAAL1	0.49663187788058	0.50336812211942	0.00401865659971717	0.00914308809755582	1
SAC3D1	0.340907340065864	0.659092659934136	0.610210746992975	0.639041856772266	1
SACM1L	0.562669109850662	0.437330890149338	5.26082676099099e-05	0.000207187171776261	0.970464712600008
SACS	0.436435247856935	0.563564752143065	0.062062708431192	0.0923580818352854	1
SAE1	0.516540048256894	0.483459951743106	0.00127020821617878	0.0034042613633372	1
SAFB	0.410880099713123	0.589119900286877	0.144379039900383	0.187473309086464	1
SAFB2	0.492997731950613	0.507002268049387	0.00489143198570317	0.0107959135965861	1
SAG	0.347701551405844	0.652298448594156	0.55824797048454	0.59164365454842	1
SAGE1	0.361791292376108	0.638208707623892	0.449292349078242	0.490884622331576	1
SALL1	0.400379631829104	0.599620368170896	0.193948487000277	0.240376762946393	1
SALL2	0.461504044980758	0.538495955019242	0.022640372768548	0.0399203743511188	1
SALL3	0.438103415025487	0.561896584974513	0.0583624766876275	0.0878078955596333	1
SALL4	0.426705815023382	0.573294184976618	0.0874441245172333	0.122901467807193	1
SAMD10	0.517476479237378	0.482523520762622	0.00119939923222275	0.00324085508082803	1
SAMD11	0.501571840617267	0.498428159382734	0.00305589737539239	0.00723183308324097	1
SAMD12	0.777714598145881	0.22228540185412	2.14057806768371e-17	7.66742594457504e-16	3.94872436145614e-13
SAMD13	0.470276839855841	0.529723160144159	0.0152291407855271	0.028529700423542	1
SAMD14	0.517656843142868	0.482343156857132	0.00118618162549856	0.0032084299773566	1
SAMD3	0.700499145655343	0.299500854344657	1.81241783261877e-11	2.53093654491435e-10	3.34336717583185e-07
SAMD4A	0.426431778764226	0.573568221235774	0.0882586679057031	0.123848139879545	1
SAMD4B	0.415388373321874	0.584611626678126	0.126039882262077	0.167272111123685	1
SAMD5	0.424546555853887	0.575453444146113	0.0940183731793979	0.130609001433869	1
SAMD7	0.338978660731833	0.661021339268167	0.624710433029258	0.651848710791941	1
SAMD8	0.396448417602394	0.603551582397606	0.214980306175017	0.262232474245225	1
SAMD9	0.366112407734044	0.633887592265956	0.416504940444042	0.459708254301688	1
SAMD9L	0.413331868842946	0.586668131157054	0.134189248874492	0.176221903181302	1
SAMHD1	0.513149366914083	0.486850633085917	0.00155963368878702	0.00408044330930894	1
SAMM50	0.436025236942256	0.563974763057744	0.0629998997302665	0.0935799255242572	1
SAMSN1	0.381724224528667	0.618275775471334	0.305046532989692	0.352139761831092	1
SAP130	0.462710085268722	0.537289914731278	0.0214684477990795	0.0381383336430681	1
SAP18	0.544282002187149	0.455717997812851	0.000204748278413793	0.000691123786257865	1
SAP30	0.477753268478371	0.522246731521629	0.0106652423126307	0.0210621694616314	1
SAP30BP	0.505143325214449	0.494856674785551	0.00249479513299431	0.00608106313667363	1
SAP30L	0.501685253916168	0.498314746083832	0.00303646544079346	0.00719507745488978	1
SAR1A	0.486041927636218	0.513958072363783	0.00704345770048291	0.0147715625512515	1
SAR1B	0.514332213818301	0.485667786181699	0.00145247958765903	0.00383317467146583	1
SARDH	0.557888640730771	0.442111359269229	7.5796522175123e-05	0.000286520173066495	1
SARNP	0.508500920516052	0.491499079483948	0.00205389365142103	0.00515906538504408	1
SARS	0.453188526222911	0.546811473777089	0.0322818151826868	0.0536105920790906	1
SART1	0.348468992523906	0.651531007476094	0.552317834072738	0.586225954265812	1
SART3	0.338597074106947	0.661402925893053	0.627562324516853	0.654491304859927	1
SASH1	0.769678223161205	0.230321776838795	1.15478018091098e-16	3.73723333285347e-15	2.13022299972648e-12
SASH3	0.595451090097313	0.404548909902687	3.39329116550526e-06	1.74828079266066e-05	0.0625960421300755
SASS6	0.48101697538458	0.51898302461542	0.0090806666798912	0.018356328095784	1
SAT1	0.461250880177891	0.538749119822109	0.0228931308623891	0.0402967161277187	1
SAT2	0.529917716544043	0.470082283455957	0.000544388892454208	0.00163343231930754	1
SATB1	0.754993750464589	0.245006249535411	2.09623778874243e-15	5.66998511567912e-14	3.86692984889316e-11
SATB2	0.72579299830544	0.27420700169456	3.63538006483114e-13	6.85704049651739e-12	6.70618560559401e-09
SATL1	0.362126423944494	0.637873576055506	0.446730054446835	0.488432273256328	1
SAV1	0.69176100133562	0.30823899866438	6.29918838088421e-11	7.9480935747039e-10	1.16201128062171e-06
SBDS	0.400191911262124	0.599808088737876	0.194922391509446	0.241356783204105	1
SBF1	0.538162337171559	0.461837662828441	0.000313304026508314	0.00100688490888482	1
SBF2	0.574626632252219	0.42537336774778	2.0323757797236e-05	8.813172545501e-05	0.374912360085612
SBK1	0.682901825985169	0.317098174014831	2.11795258646697e-10	2.45259707235129e-09	3.90698713625561e-06
SBK2	0.466010022926875	0.533989977073125	0.0185216863474576	0.0336098983281739	1
SBNO1	0.451001800091455	0.548998199908545	0.0353192346864199	0.057831876643031	1
SBNO2	0.457824936463308	0.542175063536692	0.0265548210428917	0.0456615197406993	1
SBSN	0.431500401464525	0.568499598535475	0.0740970441153639	0.107189350406528	1
SC4MOL	0.426912802582153	0.573087197417847	0.0868326566712656	0.122163058085329	1
SC5DL	0.560696931079392	0.439303068920608	6.12249593998161e-05	0.000236180850281976	1
SCAF1	0.395541263366164	0.604458736633836	0.22002182712419	0.267532967171573	1
SCAI	0.544220996635578	0.455779003364422	0.000205631781110462	0.000693648791351114	1
SCAMP1	0.510292300477329	0.489707699522672	0.00184870460443267	0.00471362181589072	1
SCAMP2	0.443995450995662	0.556004549004338	0.0466741321728479	0.0730036720176602	1
SCAMP3	0.375060324812597	0.624939675187403	0.350981591454102	0.397017256411198	1
SCAMP4	0.551923653249702	0.448076346750298	0.000118146907462731	0.000424101187383731	1
SCAMP5	0.703681437929073	0.296318562070928	1.13679639462109e-11	1.64246748272954e-10	2.09704830915752e-07
SCAND1	0.476757378717547	0.523242621282453	0.0111944797049752	0.0219405617422097	1
SCAND2	0.529198656756192	0.470801343243808	0.000570630603408206	0.00169890618803602	1
SCAND3	0.445346624956307	0.554653375043693	0.0442801164678398	0.0699884592993095	1
SCAP	0.507197541932287	0.492802458067713	0.00221590637076889	0.00550532826844206	1
SCAPER	0.494142750575697	0.505857249424303	0.00459979315945795	0.0102565435044749	1
SCARA3	0.390168227716739	0.609831772283262	0.251294128477966	0.299400813022866	1
SCARA5	0.343550763807527	0.656449236192473	0.590133922554051	0.620900781528895	1
SCARB1	0.598383832718284	0.401616167281716	2.60001963020494e-06	1.37389178225123e-05	0.0479625621183905
SCARB2	0.597200315899116	0.402799684100884	2.89623191609694e-06	1.51522377073852e-05	0.0534267901562402
SCARF1	0.458582986583032	0.541417013416968	0.0257048499925297	0.044452739084297	1
SCARF2	0.403465264289255	0.596534735710745	0.178380643716571	0.223971394952327	1
SCARNA1	0.47725560408513	0.52274439591487	0.0109269216556659	0.0214938071851214	1
SCARNA10	0.694585860599942	0.305414139400058	4.23428185385583e-11	5.52794036504448e-10	7.81097973580785e-07
SCARNA11	0.42273507043206	0.57726492956794	0.0998136275624846	0.137274434328275	1
SCARNA12	0.524160029451303	0.475839970548697	0.000789739336920795	0.00225515813439286	1
SCARNA13	0.528269397820644	0.471730602179356	0.00060626753866918	0.00178826627531665	1
SCARNA14	0.483527558589709	0.516472441410292	0.00800602074955703	0.0164553832609558	1
SCARNA15	0.418130855795909	0.581869144204091	0.115728595247689	0.155600976423769	1
SCARNA17	0.604991372615128	0.395008627384872	1.408142336919e-06	7.86436623952308e-06	0.0259760016891447
SCARNA23	0.514389768835239	0.485610231164761	0.00144744074653827	0.00382206404972682	1
SCARNA5	0.630869602240443	0.369130397759557	1.05903452053465e-07	7.43662344891613e-07	0.00195360098003027
SCARNA6	0.527573544359075	0.472426455640925	0.000634281200288322	0.00185989275182303	1
SCARNA7	0.633739598104671	0.36626040189533	7.79802899079133e-08	5.6302957095298e-07	0.00143850240793128
SCARNA8	0.558513237274548	0.441486762725452	7.22997039905748e-05	0.000274709091558009	1
SCARNA9	0.539064696098572	0.460935303901428	0.000294498776050997	0.000955437728071183	1
SCARNA9L	0.707898364592413	0.292101635407587	6.06092301820803e-12	9.1870046768187e-11	1.11805846916884e-07
SCCPDH	0.81347833049209	0.18652166950791	4.31960507213373e-21	2.73827335964436e-19	7.9683754765651e-17
SCD	0.575174124446228	0.424825875553772	1.94322276692411e-05	8.45838376155002e-05	0.35846630381449
SCD5	0.793758920096259	0.206241079903741	5.85831613536203e-19	2.73590779111452e-17	1.08068357749023e-14
SCEL	0.427685156793429	0.572314843206571	0.0845795902276266	0.11960442322185	1
SCFD1	0.53841164616	0.46158835384	0.000308000249762238	0.000992259973343346	1
SCFD2	0.579953029554354	0.420046970445646	1.30713054026446e-05	5.91866398533591e-05	0.241126370762585
SCG2	0.4939899168824	0.5060100831176	0.00463780205276524	0.0103213336310002	1
SCG3	0.333429791980275	0.666570208019725	0.665538788850173	0.68942015037731	1
SCG5	0.429056230712828	0.570943769287173	0.0806898307316063	0.114976464352382	1
SCGB1A1	0.338063318896116	0.661936681103884	0.631541526833312	0.658120356202356	1
SCGB1C1	0.562779158674559	0.437220841325441	5.21626460007319e-05	0.000205783646444718	0.962244330775501
SCGB1D1	0.336027112154076	0.663972887845924	0.646608151846126	0.671764153747897	1
SCGB1D2	0.412269685305833	0.587730314694167	0.138540142127455	0.181084815547734	1
SCGB1D4	0.40997616708567	0.59002383291433	0.14826709750312	0.191626367802148	1
SCGB2A1	0.431013138859361	0.568986861140639	0.0753770040195797	0.108691392043065	1
SCGB2A2	0.487636983289958	0.512363016710042	0.00648714535620171	0.0137660612430522	1
SCGB3A1	0.575754320102323	0.424245679897677	1.85277345487561e-05	8.10099832237269e-05	0.341781119220904
SCGB3A2	0.556018633981116	0.443981366018884	8.72350025489843e-05	0.000323657299280192	1
SCGBL	0.489827490885975	0.510172509114025	0.00578657213748485	0.0124804040944912	1
SCGN	0.418029757083778	0.581970242916222	0.116097543593229	0.156062915300175	1
SCHIP1	0.422602240309846	0.577397759690154	0.10024877959655	0.137780452780328	1
SCIN	0.370578206435428	0.629421793564572	0.383332240187174	0.427735896124655	1
SCLT1	0.557223443280897	0.442776556719103	7.96942229161584e-05	0.000299535315838299	1
SCMH1	0.666890041858862	0.333109958141138	1.67946406701042e-09	1.66029333569889e-08	3.09810736441413e-05
SCML1	0.715101889950509	0.284898110049491	2.00983239361798e-12	3.31325988963994e-11	3.70753781650709e-08
SCML2	0.463911322915588	0.536088677084412	0.0203527427610813	0.0364511694867638	1
SCML4	0.655809598234936	0.344190401765064	6.46048963310643e-09	5.74068652514038e-08	0.000119176652261914
SCN10A	0.373809879969815	0.626190120030185	0.359900133950611	0.405340849318452	1
SCN11A	0.460826464112521	0.539173535887479	0.0233222171818955	0.0409270300945991	1
SCN1A	0.315865333653288	0.684134666346712	0.782098305632274	0.796916009942475	1
SCN1B	0.513945753592539	0.486054246407461	0.00148672887886441	0.00391292447259405	1
SCN2A	0.422047673138018	0.577952326861982	0.102080743076135	0.13995417818844	1
SCN2B	0.453983589857249	0.546016410142752	0.0312326093923031	0.0522109601685378	1
SCN3A	0.762510226586788	0.237489773413212	4.88880037217699e-16	1.42921870785339e-14	9.01837004655489e-12
SCN3B	0.43819829271374	0.56180170728626	0.0581573984856372	0.087563624703277	1
SCN4A	0.464859409425465	0.535140590574535	0.0195073346956504	0.0351253956579543	1
SCN4B	0.437254789596963	0.562745210403037	0.0602223787987626	0.0900772092516641	1
SCN5A	0.437344443224082	0.562655556775918	0.0600237016076437	0.0898528948759396	1
SCN7A	0.492676443231032	0.507323556768968	0.00497616895063794	0.0109580265766286	1
SCN8A	0.64907910493252	0.350920895067481	1.41783262911291e-08	1.17285912597515e-07	0.000261547585092459
SCN9A	0.534565339180953	0.465434660819047	0.000399855109844601	0.0012457570024157	1
SCNM1	0.480965342465817	0.519034657534183	0.00910403415028878	0.0183965514262654	1
SCNN1A	0.505245083153664	0.494754916846337	0.00248026756623544	0.00605365120327403	1
SCNN1B	0.392478206004583	0.607521793995417	0.237557116008426	0.285430607634171	1
SCNN1D	0.455733817730487	0.544266182269513	0.0290225734525692	0.0491354086343194	1
SCNN1G	0.41479233262877	0.58520766737123	0.128364757795751	0.169818178934181	1
SCO1	0.667891424598363	0.332108575401637	1.48194565108082e-09	1.4753076862109e-08	2.73374514254879e-05
SCO2	0.612526574050001	0.387473425949999	6.83823252591053e-07	4.07050259456184e-06	0.0126144875405471
SCOC	0.531583407025951	0.468416592974049	0.000487811542451097	0.00148590811155802	1
SCP2	0.792554020017195	0.207445979982806	7.76515989507447e-19	3.57216719661942e-17	1.43243904584439e-14
SCPEP1	0.683205030647998	0.316794969352002	2.03350313210465e-10	2.36221865730066e-09	3.75120322779345e-06
SCRG1	0.43581850866818	0.56418149133182	0.0634766379066227	0.0942114039314079	1
SCRIB	0.396487715437199	0.603512284562801	0.214763491068348	0.262061961824457	1
SCRN1	0.748886500939544	0.251113499060456	6.56655637437621e-15	1.64198162060957e-13	1.21133265438118e-10
SCRN2	0.486667709275201	0.513332290724799	0.00682037324751237	0.014344478998616	1
SCRN3	0.518906333777071	0.481093666222929	0.00109820340491229	0.00300929266346065	1
SCRT1	0.368145456952577	0.631854543047423	0.401300158450379	0.445119597314302	1
SCRT2	0.492473735662887	0.507526264337114	0.00503030086795769	0.0110534794653026	1
SCT	0.439804688852095	0.560195311147905	0.0547711975418585	0.0833496354607048	1
SCTR	0.37388574791655	0.62611425208345	0.359356559806872	0.40485223273222	1
SCUBE1	0.5649362172517	0.435063782748301	4.41111805888816e-05	0.000177203603728898	0.813718948323099
SCUBE2	0.380130490861871	0.619869509138129	0.315772056387794	0.362682717401509	1
SCUBE3	0.440264951174452	0.559735048825548	0.053830530952058	0.0821485609259277	1
SCYL1	0.424989886766841	0.575010113233159	0.0926392341830012	0.129042962544274	1
SCYL2	0.458809634704645	0.541190365295355	0.025455203596009	0.0440788642387663	1
SCYL3	0.404130119894081	0.595869880105919	0.175135352709345	0.220579434804771	1
SDAD1	0.457860267198354	0.542139732801646	0.0265146885950744	0.0456013918857522	1
SDC1	0.43350343671217	0.56649656328783	0.069011197734263	0.101027661662086	1
SDC2	0.499749405777741	0.500250594222259	0.00338385414465488	0.0079005135307491	1
SDC3	0.614244154822054	0.385755845177946	5.77988771066596e-07	3.49589714666597e-06	0.0106621588598655
SDC4	0.557185353316564	0.442814646683436	7.99229874714216e-05	0.000300089425989276	1
SDCBP	0.617911512435791	0.382088487564209	4.0186404780985e-07	2.52578742417319e-06	0.0074131860899483
SDCBP2	0.389357957769166	0.610642042230835	0.256214812755241	0.304359240833017	1
SDCCAG1	0.511652698598932	0.488347301401068	0.00170549631757085	0.00440018049933279	1
SDCCAG3	0.544912408896358	0.455087591103642	0.000195822727000879	0.000664399824348944	1
SDCCAG8	0.66654624050654	0.33345375949346	1.75295064731323e-09	1.72831002624196e-08	3.23366805909872e-05
SDF2	0.403603409025072	0.596396590974928	0.177703143617661	0.223287915694775	1
SDF2L1	0.500715810784989	0.499284189215011	0.00320620966393647	0.00754111305248452	1
SDF4	0.477903454933455	0.522096545066545	0.0105873526145691	0.020933000394529	1
SDHA	0.497729350900876	0.502270649099124	0.00378397136444979	0.00867655932380426	1
SDHAF2	0.522029148908657	0.477970851091343	0.000903750529853506	0.00254177252999049	1
SDHB	0.52241584016976	0.47758415983024	0.000882002814391261	0.00248857539263928	1
SDHC	0.437359857934172	0.562640142065828	0.0599895940676965	0.0898122346473794	1
SDK1	0.37893482840001	0.62106517159999	0.323929949778944	0.37085184531572	1
SDK2	0.735987451501377	0.264012548498623	6.54029968947747e-14	1.40273292963389e-12	1.20648908371791e-09
SDPR	0.6280974815198	0.3719025184802	1.41800765508361e-07	9.7350157102074e-07	0.00261579872133273
SDR16C5	0.482868158463005	0.517131841536995	0.00827685850327548	0.0169346262707425	1
SDR39U1	0.594950830035069	0.405049169964931	3.5497021763555e-06	1.8189265568675e-05	0.0654813560472299
SDR42E1	0.603585043265344	0.396414956734656	1.60697415907071e-06	8.84099383011551e-06	0.0296438523123773
SDR42E2	0.4511830314844	0.548816968515601	0.0350588484884877	0.0574922729191157	1
SDR9C7	0.405462488401981	0.594537511598019	0.168748454078504	0.213827636515055	1
SDS	0.494076983179533	0.505923016820467	0.0046161149820351	0.0102829939709699	1
SDSL	0.523174906803355	0.476825093196645	0.000840700033735161	0.00238590669574039	1
SEC11C	0.597396345131021	0.402603654868979	2.8450503026966e-06	1.49183180596487e-05	0.0524826429338441
SEC13	0.414995559958993	0.585004440041007	0.127568674976301	0.168898252155876	1
SEC14L1	0.582471855588992	0.417528144411008	1.056781334258e-05	4.88215508967127e-05	0.194944452730574
SEC14L2	0.431263629016804	0.568736370983197	0.0747168928795688	0.107924400826044	1
SEC14L3	0.35420859014229	0.64579140985771	0.50781491129195	0.544884927210481	1
SEC14L4	0.474016697128999	0.525983302871001	0.0127705537859252	0.0245710160758948	1
SEC14L5	0.366246236586964	0.633753763413036	0.415499220882183	0.458745159660859	1
SEC16A	0.4314840641081	0.5685159358919	0.0741396857618784	0.107224992806693	1
SEC16B	0.428481037646734	0.571518962353266	0.0823046693890578	0.116902674522586	1
SEC22A	0.503148415307803	0.496851584692197	0.0027955428898003	0.00669819193247775	1
SEC22B	0.531352248064645	0.468647751935356	0.000495325208800975	0.00150407639946528	1
SEC22C	0.606162072175793	0.393837927824207	1.26070399937541e-06	7.10981555379949e-06	0.0232562066764781
SEC23A	0.543709365433344	0.456290634566656	0.000213181996795843	0.000715793282652513	1
SEC23B	0.594012914301828	0.405987085698172	3.86156001497163e-06	1.969427636057e-05	0.0712341975961817
SEC23IP	0.472921816187517	0.527078183812483	0.0134519752326046	0.0256635730317985	1
SEC24A	0.40426760742016	0.59573239257984	0.1744690838751	0.21994336022989	1
SEC24B	0.493685984498771	0.50631401550123	0.00471422108840681	0.0104535685079746	1
SEC24C	0.490748949162536	0.509251050837464	0.0055124997711327	0.0119790258297433	1
SEC24D	0.496100105943116	0.503899894056884	0.00413698381106898	0.00937069503472367	1
SEC31A	0.416610319276196	0.583389680723804	0.121367595983672	0.161978587983706	1
SEC31B	0.511379152555468	0.488620847444532	0.00173345661449256	0.00446482465338513	1
SEC61A1	0.507274474580597	0.492725525419403	0.0022060318314046	0.00548371771916461	1
SEC61A2	0.506311883681517	0.493688116318484	0.00233249509039401	0.00574850192818947	1
SEC61B	0.509153827421318	0.490846172578682	0.00197683464724374	0.00499611847344913	1
SEC61G	0.385847484703188	0.614152515296812	0.278128563794173	0.325878913637646	1
SEC62	0.478907636804365	0.521092363195635	0.0100791938354413	0.0200529431279537	1
SEC63	0.433857312956726	0.566142687043274	0.0681416473843121	0.0999173987639362	1
SECISBP2	0.550639829804679	0.449360170195321	0.000129770954030094	0.000460805541673368	1
SECISBP2L	0.505778351717773	0.494221648282227	0.00240537551770704	0.00589660626912183	1
SECTM1	0.574748403425489	0.425251596574511	2.01221967751249e-05	8.74220828805297e-05	0.371194163910729
SEH1L	0.547084127421141	0.452915872578859	0.00016776789646027	0.000579011110571115	1
SEL1L	0.551300138555171	0.448699861444829	0.000123665402423582	0.000441504872945193	1
SEL1L2	0.262482190380747	0.737517809619253	0.971184647749583	0.972608208308173	1
SEL1L3	0.679306822492464	0.320693177507536	3.41648096195326e-10	3.81269354538123e-09	6.30238243051518e-06
SELE	0.382650981499585	0.617349018500415	0.29889002268383	0.346441988592435	1
SELENBP1	0.741021105111738	0.258978894888263	2.71461260176318e-14	6.18992072493516e-13	5.00764586647254e-10
SELL	0.57751066900482	0.422489330995181	1.60255185488654e-05	7.10460804304061e-05	0.29562274067092
SELP	0.768570132203513	0.231429867796487	1.44861435357639e-16	4.64740677920411e-15	2.67225889804236e-12
SELPLG	0.472208622467348	0.527791377532652	0.0139125658131295	0.0263929557337309	1
SEMA3A	0.778586919871195	0.221413080128806	1.77471040536658e-17	6.48278868273212e-16	3.27380828477972e-13
SEMA3B	0.369021341809687	0.630978658190313	0.3948010175066	0.438913660576403	1
SEMA3C	0.688687744770936	0.311312255229064	9.64749838735683e-11	1.18486952564295e-09	1.77967402751571e-06
SEMA3D	0.403352962998648	0.596647037001352	0.178932632529269	0.224618596275429	1
SEMA3E	0.431407641794218	0.568592358205782	0.074339405274075	0.107463287288681	1
SEMA3F	0.440897406502448	0.559102593497552	0.0525590439811177	0.0805681140368688	1
SEMA3G	0.411093129891938	0.588906870108062	0.143473065091034	0.186554425300225	1
SEMA4A	0.61067084947272	0.38932915052728	8.18847970895243e-07	4.79685249892174e-06	0.0151052885191045
